Meal Names,Calories,Total Fat,Saturated Fat,Cholesterol,Protein,Carbs,Sodium,Fiber,Sugars
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, McDonald’s - Sausage Burrito, Wendy’s - Sour Cream and Chive Baked Potato",1500.0,59.0,22.5,370.0,82.0,159.0,2185.0,17.0,10.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, McDonald’s - English Muffin, Pizza Hut - Pan Pizza Slices Meat Lover’s® Large, Wendy’s - Bacon Cheese Baked Potato",1570.0,66.0,26.0,250.0,79.0,166.0,2300.0,13.0,10.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Queso Blanco (Entree) - Top, McDonald’s - Fruit & Maple Oatmeal, Wendy’s - Natural-Cut Fries, Junior",1550.0,61.0,22.0,200.0,74.0,170.0,2135.0,12.0,33.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Side) - Top, Pizza Hut - Hand Tossed Slices  Buffalo Chicken Medium, Taco Bell - Chips and Nacho Cheese Sauce",1550.0,71.5,18.0,210.0,69.0,159.0,2250.0,16.0,20.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Wendy’s - Natural-Cut Fries, Junior",1600.0,68.5,15.5,105.0,58.0,188.0,2275.0,21.0,24.0
"Burger King - CROISSAN’WICH® Sausage, Egg & Cheese, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Medium French Fries, Pizza Hut - Hand Tossed Slices Supreme Medium",1515.0,75.0,24.0,345.0,69.0,141.0,2150.0,11.0,6.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Chips regular - Side, Dairy Queen - Original Cheeseburger, KFC - Sweet Kernel Corn, McDonald’s - English Muffin",1540.0,62.0,13.5,145.0,58.0,185.0,2080.0,17.0,15.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Romaine Lettuce - Top, Taco Bell - Cheesy Toasted Breakfast Burrito – Fiesta Potato (V), Wendy’s - Sour Cream and Chive Baked Potato",1500.0,50.0,13.5,300.0,74.0,185.0,2135.0,19.0,9.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Cheese - Top, McDonald’s - Large French Fries",1575.0,73.0,16.5,100.0,55.0,176.0,2150.0,19.0,19.0
"Burger King - French Toast Sticks (5 piece), Pizza Hut - Hand Tossed Slices Meat Lover’s® Large, Subway - Double Chicken Salad, Wendy’s - Natural-Cut Fries, Large",1520.0,68.0,17.5,145.0,65.0,163.0,2270.0,15.0,19.0
"Burger King - Pancake and Sausage platter, Chick Fil-A - Chargrilled Chicken Sandwich, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Small French Fries",1535.0,64.0,17.0,260.0,79.0,167.0,2300.0,11.0,37.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Entree) - Top, Taco Bell - Chalupa Supreme® – Beef, Taco Bell - Cheesy Toasted Breakfast Burrito – Sausage, Wendy’s - Plain Baked Potato",1620.0,66.5,25.0,230.0,70.0,185.0,2225.0,23.0,12.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Chips large - Side, McDonald’s - Chicken McNuggets® (4 piece), McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Small French Fries",1900.0,81.0,13.0,115.0,52.0,242.0,2100.0,25.0,34.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, KFC - Corn on the Cob (Family), McDonald’s - Big N’ Tasty®",1545.0,55.0,14.5,195.0,75.0,202.0,2235.0,15.0,36.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Queso Blanco (Side) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, McDonald’s - Medium French Fries, Pizza Hut - Hand Tossed Slices  Buffalo Chicken Medium",1505.0,68.0,22.0,155.0,54.0,164.0,2145.0,15.0,23.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Pizza Hut - Pan Pizza Slices Hawaiian Chicken Large, Wendy’s - Natural-Cut Fries, Medium",1565.0,69.0,26.0,135.0,59.0,176.0,1925.0,16.0,22.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Romaine Lettuce - Top, McDonald’s - Hotcakes, McDonald’s - Snack Size Fruit & Walnut Salad",1525.0,59.5,15.5,200.0,72.0,175.0,2140.0,15.0,43.0
"Burger King - French Fries – value (unsalted), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Chips large - Side, McDonald’s - English Muffin, Taco Bell - Crunchy Taco Supreme®",1780.0,77.0,15.5,150.0,62.0,220.0,1880.0,23.0,9.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, KFC - Sweet Kernel Corn (Family), McDonald’s - Fruit & Maple Oatmeal",1925.0,60.0,9.5,215.0,87.0,280.0,2020.0,26.0,43.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro, McDonald’s - Fruit & Maple Oatmeal, Wendy’s - Sour Cream and Chive Baked Potato",1590.0,61.0,24.0,225.0,74.0,186.0,1565.0,19.0,40.0
"Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Side) - Top, Dairy Queen - Hot Dog, KFC - Corn on the Cob (Family)",1520.0,73.0,23.5,200.0,62.0,158.0,2225.0,14.0,27.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Cheese - Top, KFC - House Side Salad, McDonald’s - Fruit & Maple Oatmeal",1515.0,58.5,13.5,240.0,83.0,159.0,2200.0,20.0,38.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Chips regular - Side, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Small French Fries",1865.0,77.0,15.5,155.0,65.0,226.0,2250.0,23.0,35.0
"Burger King - Chicken Nuggets- 4pc, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chips regular - Side, KFC - House Side Salad, McDonald’s - Hotcakes",1510.0,63.0,12.0,110.0,51.0,187.0,2200.0,15.0,19.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, KFC - Sweet Kernel Corn (Family), KFC - Thigh, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1530.0,60.5,16.0,195.0,63.0,191.0,1945.0,24.0,30.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Chips regular - Side, McDonald’s - Side Salad",1575.0,67.0,8.0,115.0,55.0,191.0,2080.0,22.0,22.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips large - Side, Taco Bell - Nacho Cheese Doritos® Locos Taco Supreme®, Wendy’s - Natural-Cut Fries, Small",1855.0,77.0,16.5,115.0,53.0,242.0,2230.0,24.0,16.0
"Burger King - CROISSAN’WICH® Bacon, Egg & Cheese, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Subway - Tuna Salad, Wendy’s - Sour Cream and Chive Baked Potato",1510.0,60.5,19.5,345.0,81.0,165.0,2035.0,20.0,14.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, KFC - Potato Salad, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1660.0,77.5,24.0,265.0,80.0,161.0,1745.0,20.0,27.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, McDonald’s - Fruit & Maple Oatmeal, Pizza Hut - Hand Tossed Slices Cheese Medium, Wendy’s - Baconator Fries",1530.0,58.5,19.0,190.0,72.0,182.0,2120.0,23.0,36.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, Taco Bell - Black Beans (V)",1585.0,61.0,19.5,185.0,77.0,176.0,2175.0,26.0,18.0
"Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal, Subway - 6"" Turkey Breast & Ham, Wendy’s - Natural-Cut Fries, Junior",1570.0,50.5,17.5,135.0,67.0,207.0,2285.0,23.0,44.0
"Burger King - French Toast Sticks (3 piece), Burger King - Garden Side Salad – w/o dressing, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Chips regular - Side, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Queso Blanco (Entree) - Top",1840.0,79.5,19.5,230.0,90.0,198.0,2235.0,22.0,14.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chips large - Side, KFC - House Side Salad, McDonald’s - Fruit & Maple Oatmeal, Pizza Hut - Pan Pizza Slices Veggie Lover’s® Personal Pan",1735.0,69.0,18.0,130.0,53.0,229.0,1820.0,22.0,39.0
"Burger King - Onion Rings – value, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Barbacoa - Pro, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1510.0,60.0,17.0,105.0,65.0,183.0,2275.0,31.0,29.0
"Burger King - French Fries – medium, Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Pizza Hut - Hand Tossed Slices Pepperoni Medium",1570.0,55.5,16.0,150.0,57.0,206.0,2065.0,24.0,24.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Bacon, Egg & Cheese Biscuit (Large Size Biscuit), Wendy’s - Crispy Chicken Sandwich, Wendy’s - Sour Cream and Chive Baked Potato",1505.0,62.0,22.0,400.0,72.0,169.0,2215.0,16.0,12.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carne Asada - Pro, Chipotle - Cheese - Top, KFC - Potato Salad, McDonald’s - Chicken McNuggets® (6 piece), McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1580.0,80.5,16.0,205.0,67.0,144.0,2275.0,18.0,22.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Romaine Lettuce - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, McDonald’s - Small French Fries",1690.0,80.0,28.0,240.0,78.0,165.0,2105.0,20.0,21.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Pinto Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Taco Bell - Hash Brown",1500.0,61.5,13.5,130.0,57.0,178.0,2265.0,26.0,28.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Chips regular - Side, KFC - Sweet Kernel Corn, McDonald’s - Fruit & Maple Oatmeal",1880.0,65.5,9.0,185.0,81.0,243.0,2190.0,28.0,36.0
"Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, McDonald’s - Snack Size Fruit & Walnut Salad",1815.0,75.0,12.0,255.0,89.0,208.0,1960.0,17.0,36.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Guacomole (Side) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Sour Cream and Chive Baked Potato",1695.0,76.0,28.5,190.0,70.0,182.0,1530.0,26.0,25.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, KFC - Coleslaw, McDonald’s - English Muffin",1520.0,70.5,25.0,270.0,83.0,136.0,1970.0,18.0,18.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, KFC - Sweet Kernel Corn, McDonald’s - Fruit & Maple Oatmeal",1630.0,70.0,30.5,310.0,83.0,165.0,1980.0,14.0,41.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Chips regular - Side, KFC - Sweet Kernel Corn, Subway - Turkey Breast & Ham Salad",1500.0,63.0,8.0,150.0,62.0,183.0,1860.0,19.0,23.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chips regular - Side, McDonald’s - Fruit & Maple Oatmeal, Pizza Hut - Hand Tossed Slices Meat Lover’s® Small, Wendy’s - Natural-Cut Fries, Junior",1750.0,69.0,18.5,185.0,63.0,221.0,1845.0,17.0,35.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, Wendy’s - Natural-Cut Fries, Junior, Wendy’s - Seasoned Home-Style Potatoes, Medium",1750.0,71.0,11.0,160.0,63.0,214.0,2265.0,22.0,4.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Queso Blanco (Side) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, KFC - House Side Salad",1605.0,80.5,27.0,265.0,76.0,140.0,2220.0,26.0,20.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Fresh Tomato Salsa - Top, KFC - Corn on the Cob (Family), McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1570.0,47.0,14.0,200.0,86.0,215.0,1980.0,32.0,35.0
"Burger King - Garden Side Salad – w/o dressing, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Cheese - Top, Chipotle - Chips regular - Side, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Subway - Sweet Onion Chicken Teriyaki Salad",1530.0,61.0,8.5,100.0,54.0,194.0,2200.0,22.0,42.0
"Burger King - French Fries – small, Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Guacomole (Side) - Top",1700.0,75.5,18.5,240.0,84.0,178.0,2160.0,27.0,16.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Romaine Lettuce - Top, KFC - Sweet Kernel Corn, McDonald’s - Hotcakes",1550.0,65.5,17.0,270.0,90.0,166.0,1790.0,26.0,19.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, Taco Bell - Black Beans & Rice",1540.0,66.5,26.5,320.0,84.0,152.0,1740.0,21.0,19.0
"Burger King - Garden Side Salad – w/o dressing, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carne Asada - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chips regular - Side, McDonald’s - Fruit & Maple Oatmeal",1765.0,70.0,15.0,245.0,85.0,208.0,2295.0,19.0,39.0
"Burger King - Double Hamburger, Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Carnitas - Pro, Chipotle - Guacomole (Side) - Top, KFC - Corn on the Cob",1560.0,80.0,24.5,135.0,61.0,150.0,2260.0,14.0,23.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, McDonald’s - Large French Fries",1730.0,72.0,15.5,265.0,86.0,187.0,2205.0,16.0,20.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Cheese - Top, Dairy Queen - Deluxe Hamburger, KFC - Corn on the Cob (Family), McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1500.0,46.5,12.5,155.0,72.0,203.0,1740.0,25.0,40.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Side) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Entree) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, McDonald’s - Small French Fries",1640.0,74.0,28.0,245.0,75.0,163.0,2295.0,14.0,23.0
